class,ensembl,gene_symbol
post_treatment_only,ENSG00000158470,B4GALT5
post_treatment_only,ENSG00000158477,CD1A
post_treatment_only,ENSG00000158481,CD1C
post_treatment_only,ENSG00000158604,TMED4
post_treatment_only,ENSG00000158691,ZSCAN12
post_treatment_only,ENSG00000158711,ELK4
post_treatment_only,ENSG00000158714,SLAMF8
post_treatment_only,ENSG00000158773,USF1
post_treatment_only,ENSG00000158792,SPATA2L
post_treatment_only,ENSG00000158825,CDA
post_treatment_only,ENSG00000158869,FCER1G
post_treatment_only,ENSG00000159023,EPB41
post_treatment_only,ENSG00000159055,MIS18A
post_treatment_only,ENSG00000159063,ALG8
post_treatment_only,ENSG00000159079,C21orf59
post_treatment_only,ENSG00000159086,PAXBP1
post_treatment_only,ENSG00000159131,GART
post_treatment_only,ENSG00000159140,SON
post_treatment_only,ENSG00000159164,SV2A
post_treatment_only,ENSG00000159189,C1QC
post_treatment_only,ENSG00000159231,CBR3
post_treatment_only,ENSG00000159267,HLCS
post_treatment_only,ENSG00000159314,ARHGAP27
post_treatment_only,ENSG00000159339,PADI4
post_treatment_only,ENSG00000159445,THEM4
post_treatment_only,ENSG00000159459,UBR1
post_treatment_only,ENSG00000159461,AMFR
post_treatment_only,ENSG00000159592,GPBP1L1
post_treatment_only,ENSG00000159593,NAE1
post_treatment_only,ENSG00000159658,EFCAB14
post_treatment_only,ENSG00000159685,CHCHD6
post_treatment_only,ENSG00000159692,CTBP1
post_treatment_only,ENSG00000159720,ATP6V0D1
post_treatment_only,ENSG00000159753,RLTPR
post_treatment_only,ENSG00000159840,ZYX
post_treatment_only,ENSG00000159871,LYPD5
post_treatment_only,ENSG00000159873,CCDC117
post_treatment_only,ENSG00000159917,ZNF235
post_treatment_only,ENSG00000159958,TNFRSF13C
post_treatment_only,ENSG00000160007,ARHGAP35
post_treatment_only,ENSG00000160049,DFFA
post_treatment_only,ENSG00000160051,IQCC
post_treatment_only,ENSG00000160055,TMEM234
post_treatment_only,ENSG00000160058,BSDC1
post_treatment_only,ENSG00000160111,CPAMD8
post_treatment_only,ENSG00000160124,CCDC58
post_treatment_only,ENSG00000160131,VMA21
post_treatment_only,ENSG00000160145,KALRN
post_treatment_only,ENSG00000160185,UBASH3A
post_treatment_only,ENSG00000160191,PDE9A
post_treatment_only,ENSG00000160208,RRP1B
post_treatment_only,ENSG00000160218,TRAPPC10
post_treatment_only,ENSG00000160221,C21orf33
post_treatment_only,ENSG00000160223,ICOSLG
post_treatment_only,ENSG00000160271,RALGDS
post_treatment_only,ENSG00000160294,MCM3AP
post_treatment_only,ENSG00000160299,PCNT
post_treatment_only,ENSG00000160305,DIP2A
post_treatment_only,ENSG00000160323,ADAMTS13
post_treatment_only,ENSG00000160360,GPSM1
post_treatment_only,ENSG00000160408,ST6GALNAC6
post_treatment_only,ENSG00000160410,SHKBP1
post_treatment_only,ENSG00000160446,ZDHHC12
post_treatment_only,ENSG00000160593,AMICA1
post_treatment_only,ENSG00000160654,CD3G
post_treatment_only,ENSG00000160678,S100A1
post_treatment_only,ENSG00000160679,CHTOP
post_treatment_only,ENSG00000160683,CXCR5
post_treatment_only,ENSG00000160695,VPS11
post_treatment_only,ENSG00000160796,NBEAL2
post_treatment_only,ENSG00000160803,UBQLN4
post_treatment_only,ENSG00000160856,FCRL3
post_treatment_only,ENSG00000160883,HK3
post_treatment_only,ENSG00000160888,IER2
post_treatment_only,ENSG00000160949,TONSL
post_treatment_only,ENSG00000160953,MUM1
post_treatment_only,ENSG00000160959,LRRC14
post_treatment_only,ENSG00000160999,SH2B2
post_treatment_only,ENSG00000161010,C5orf45
post_treatment_only,ENSG00000161021,MAML1
post_treatment_only,ENSG00000161048,NAPEPLD
post_treatment_only,ENSG00000161298,ZNF382
post_treatment_only,ENSG00000161326,ENSG00000161326
post_treatment_only,ENSG00000161328,LRRC56
post_treatment_only,ENSG00000161381,PLXDC1
post_treatment_only,ENSG00000161405,IKZF3
post_treatment_only,ENSG00000161542,PRPSAP1
post_treatment_only,ENSG00000161551,ZNF577
post_treatment_only,ENSG00000161647,MPP3
post_treatment_only,ENSG00000161791,FMNL3
post_treatment_only,ENSG00000161835,GRASP
post_treatment_only,ENSG00000161860,SYCE2
post_treatment_only,ENSG00000161914,ZNF653
post_treatment_only,ENSG00000161956,SENP3
post_treatment_only,ENSG00000161996,WDR90
post_treatment_only,ENSG00000162004,CCDC78
post_treatment_only,ENSG00000162065,TBC1D24
post_treatment_only,ENSG00000162086,ZNF75A
post_treatment_only,ENSG00000162144,CYB561A3
post_treatment_only,ENSG00000162188,GNG3
post_treatment_only,ENSG00000162241,SLC25A45
post_treatment_only,ENSG00000162290,ENSG00000162290
post_treatment_only,ENSG00000162298,SYVN1
post_treatment_only,ENSG00000162368,CMPK1
post_treatment_only,ENSG00000162373,BEND5
post_treatment_only,ENSG00000162377,COA7
post_treatment_only,ENSG00000162390,ACOT11
post_treatment_only,ENSG00000162396,PARS2
post_treatment_only,ENSG00000162402,USP24
post_treatment_only,ENSG00000162408,NOL9
post_treatment_only,ENSG00000162419,GMEB1
post_treatment_only,ENSG00000162426,SLC45A1
post_treatment_only,ENSG00000162433,AK4
post_treatment_only,ENSG00000162434,JAK1
post_treatment_only,ENSG00000162437,RAVER2
post_treatment_only,ENSG00000162512,SDC3
post_treatment_only,ENSG00000162521,RBBP4
post_treatment_only,ENSG00000162551,ALPL
post_treatment_only,ENSG00000162571,TTLL10
post_treatment_only,ENSG00000162591,MEGF6
post_treatment_only,ENSG00000162607,USP1
post_treatment_only,ENSG00000162613,FUBP1
post_treatment_only,ENSG00000162623,TYW3
post_treatment_only,ENSG00000162630,B3GALT2
post_treatment_only,ENSG00000162636,FAM102B
post_treatment_only,ENSG00000162645,GBP2
post_treatment_only,ENSG00000162664,ZNF326
post_treatment_only,ENSG00000162688,AGL
post_treatment_only,ENSG00000162729,IGSF8
post_treatment_only,ENSG00000162738,VANGL2
post_treatment_only,ENSG00000162739,SLAMF6
post_treatment_only,ENSG00000162747,FCGR3B
post_treatment_only,ENSG00000162769,FLVCR1
post_treatment_only,ENSG00000162772,ATF3
post_treatment_only,ENSG00000162775,RBM15
post_treatment_only,ENSG00000162817,C1orf115
post_treatment_only,ENSG00000162851,TFB2M
post_treatment_only,ENSG00000162852,CNST
post_treatment_only,ENSG00000162892,IL24
post_treatment_only,ENSG00000162894,FAIM3
post_treatment_only,ENSG00000162971,TYW5
post_treatment_only,ENSG00000162994,CLHC1
post_treatment_only,ENSG00000162999,DUSP19
post_treatment_only,ENSG00000163001,CCDC104
post_treatment_only,ENSG00000163002,NUP35
post_treatment_only,ENSG00000163006,CCDC138
post_treatment_only,ENSG00000163013,FBXO41
post_treatment_only,ENSG00000163026,C2orf44
post_treatment_only,ENSG00000163029,SMC6
post_treatment_only,ENSG00000163041,H3F3A
post_treatment_only,ENSG00000163050,ADCK3
post_treatment_only,ENSG00000163067,ENSG00000163067
post_treatment_only,ENSG00000163069,SGCB
post_treatment_only,ENSG00000163082,SGPP2
post_treatment_only,ENSG00000163093,BBS5
post_treatment_only,ENSG00000163104,SMARCAD1
post_treatment_only,ENSG00000163113,ENSG00000163113
post_treatment_only,ENSG00000163125,RPRD2
post_treatment_only,ENSG00000163154,TNFAIP8L2
post_treatment_only,ENSG00000163156,SCNM1
post_treatment_only,ENSG00000163161,ERCC3
post_treatment_only,ENSG00000163162,RNF149
post_treatment_only,ENSG00000163166,IWS1
post_treatment_only,ENSG00000163170,BOLA3
post_treatment_only,ENSG00000163191,S100A11
post_treatment_only,ENSG00000163220,S100A9
post_treatment_only,ENSG00000163221,S100A12
post_treatment_only,ENSG00000163249,CCNYL1
post_treatment_only,ENSG00000163257,DCAF16
post_treatment_only,ENSG00000163281,GNPDA2
post_treatment_only,ENSG00000163322,FAM175A
post_treatment_only,ENSG00000163346,PBXIP1
post_treatment_only,ENSG00000163348,PYGO2
post_treatment_only,ENSG00000163376,KBTBD8
post_treatment_only,ENSG00000163389,POGLUT1
post_treatment_only,ENSG00000163406,SLC15A2
post_treatment_only,ENSG00000163421,PROK2
post_treatment_only,ENSG00000163428,LRRC58
post_treatment_only,ENSG00000163464,CXCR1
post_treatment_only,ENSG00000163468,CCT3
post_treatment_only,ENSG00000163510,CWC22
post_treatment_only,ENSG00000163519,TRAT1
post_treatment_only,ENSG00000163520,FBLN2
post_treatment_only,ENSG00000163527,STT3B
post_treatment_only,ENSG00000163528,CHCHD4
post_treatment_only,ENSG00000163534,FCRL1
post_treatment_only,ENSG00000163536,SERPINI1
post_treatment_only,ENSG00000163539,CLASP2
post_treatment_only,ENSG00000163565,IFI16
post_treatment_only,ENSG00000163568,AIM2
post_treatment_only,ENSG00000163577,EIF5A2
post_treatment_only,ENSG00000163596,ICA1L
post_treatment_only,ENSG00000163599,CTLA4
post_treatment_only,ENSG00000163600,ICOS
post_treatment_only,ENSG00000163606,CD200R1
post_treatment_only,ENSG00000163607,GTPBP8
post_treatment_only,ENSG00000163608,C3orf17
post_treatment_only,ENSG00000163611,SPICE1
post_treatment_only,ENSG00000163617,KIAA1407
post_treatment_only,ENSG00000163626,COX18
post_treatment_only,ENSG00000163644,PPM1K
post_treatment_only,ENSG00000163655,GMPS
post_treatment_only,ENSG00000163659,TIPARP
post_treatment_only,ENSG00000163661,PTX3
post_treatment_only,ENSG00000163684,RPP14
post_treatment_only,ENSG00000163701,IL17RE
post_treatment_only,ENSG00000163703,CRELD1
post_treatment_only,ENSG00000163714,U2SURP
post_treatment_only,ENSG00000163754,GYG1
post_treatment_only,ENSG00000163781,TOPBP1
post_treatment_only,ENSG00000163785,RYK
post_treatment_only,ENSG00000163807,KIAA1143
post_treatment_only,ENSG00000163811,WDR43
post_treatment_only,ENSG00000163818,LZTFL1
post_treatment_only,ENSG00000163820,FYCO1
post_treatment_only,ENSG00000163864,NMNAT3
post_treatment_only,ENSG00000163867,ZMYM6
post_treatment_only,ENSG00000163872,YEATS2
post_treatment_only,ENSG00000163875,MEAF6
post_treatment_only,ENSG00000163877,SNIP1
post_treatment_only,ENSG00000163882,POLR2H
post_treatment_only,ENSG00000163900,TMEM41A
post_treatment_only,ENSG00000163913,IFT122
post_treatment_only,ENSG00000163918,RFC4
post_treatment_only,ENSG00000163932,PRKCD
post_treatment_only,ENSG00000163935,SFMBT1
post_treatment_only,ENSG00000163938,GNL3
post_treatment_only,ENSG00000163939,PBRM1
post_treatment_only,ENSG00000163946,FAM208A
post_treatment_only,ENSG00000163947,ARHGEF3
post_treatment_only,ENSG00000163950,SLBP
post_treatment_only,ENSG00000163958,ZDHHC19
post_treatment_only,ENSG00000163960,UBXN7
post_treatment_only,ENSG00000163961,RNF168
post_treatment_only,ENSG00000163975,MFI2
post_treatment_only,ENSG00000163995,ABLIM2
post_treatment_only,ENSG00000164002,EXO5
post_treatment_only,ENSG00000164022,AIMP1
post_treatment_only,ENSG00000164024,METAP1
post_treatment_only,ENSG00000164038,SLC9B2
post_treatment_only,ENSG00000164040,PGRMC2
post_treatment_only,ENSG00000164048,ZNF589
post_treatment_only,ENSG00000164053,ATRIP
post_treatment_only,ENSG00000164054,SHISA5
post_treatment_only,ENSG00000164056,SPRY1
post_treatment_only,ENSG00000164068,RNF123
post_treatment_only,ENSG00000164080,RAD54L2
post_treatment_only,ENSG00000164086,DUSP7
post_treatment_only,ENSG00000164088,PPM1M
post_treatment_only,ENSG00000164091,WDR82
post_treatment_only,ENSG00000164114,MAP9
post_treatment_only,ENSG00000164118,CEP44
post_treatment_only,ENSG00000164134,NAA15
post_treatment_only,ENSG00000164151,ICE1
post_treatment_only,ENSG00000164163,ABCE1
post_treatment_only,ENSG00000164168,TMEM184C
post_treatment_only,ENSG00000164169,PRMT9
post_treatment_only,ENSG00000164172,MOCS2
post_treatment_only,ENSG00000164180,TMEM161B
post_treatment_only,ENSG00000164182,NDUFAF2
post_treatment_only,ENSG00000164221,CCDC112
post_treatment_only,ENSG00000164241,C5orf63
post_treatment_only,ENSG00000164244,PRRC1
post_treatment_only,ENSG00000164252,AGGF1
post_treatment_only,ENSG00000164284,GRPEL2
post_treatment_only,ENSG00000164291,ARSK
post_treatment_only,ENSG00000164292,RHOBTB3
post_treatment_only,ENSG00000164300,SERINC5
post_treatment_only,ENSG00000164305,CASP3
post_treatment_only,ENSG00000164306,PRIMPOL
post_treatment_only,ENSG00000164323,KIAA1430
post_treatment_only,ENSG00000164330,EBF1
post_treatment_only,ENSG00000164338,UTP15
post_treatment_only,ENSG00000164346,NSA2
post_treatment_only,ENSG00000164347,GFM2
post_treatment_only,ENSG00000164366,CCDC127
post_treatment_only,ENSG00000164398,ACSL6
post_treatment_only,ENSG00000164402,SEPT8
post_treatment_only,ENSG00000164406,LEAP2
post_treatment_only,ENSG00000164442,CITED2
post_treatment_only,ENSG00000164466,SFXN1
post_treatment_only,ENSG00000164483,SAMD3
post_treatment_only,ENSG00000164494,PDSS2
post_treatment_only,ENSG00000164506,STXBP5
post_treatment_only,ENSG00000164543,STK17A
post_treatment_only,ENSG00000164597,COG5
post_treatment_only,ENSG00000164610,RP9
post_treatment_only,ENSG00000164615,CAMLG
post_treatment_only,ENSG00000164638,SLC29A4
post_treatment_only,ENSG00000164649,CDCA7L
post_treatment_only,ENSG00000164654,MIOS
post_treatment_only,ENSG00000164684,ZNF704
post_treatment_only,ENSG00000164713,BRI3
post_treatment_only,ENSG00000164815,ORC5
post_treatment_only,ENSG00000164818,HEATR2
post_treatment_only,ENSG00000164828,SUN1
post_treatment_only,ENSG00000164879,CA3
post_treatment_only,ENSG00000164902,PHAX
post_treatment_only,ENSG00000164916,FOXK1
post_treatment_only,ENSG00000164933,SLC25A32
post_treatment_only,ENSG00000164941,INTS8
post_treatment_only,ENSG00000164944,KIAA1429
post_treatment_only,ENSG00000164953,TMEM67
post_treatment_only,ENSG00000164961,KIAA0196
post_treatment_only,ENSG00000164975,SNAPC3
post_treatment_only,ENSG00000164976,KIAA1161
post_treatment_only,ENSG00000164985,PSIP1
post_treatment_only,ENSG00000165006,UBAP1
post_treatment_only,ENSG00000165030,NFIL3
post_treatment_only,ENSG00000165055,METTL2B
post_treatment_only,ENSG00000165060,FXN
post_treatment_only,ENSG00000165102,HGSNAT
post_treatment_only,ENSG00000165113,GKAP1
post_treatment_only,ENSG00000165118,C9orf64
post_treatment_only,ENSG00000165119,HNRNPK
post_treatment_only,ENSG00000165138,ANKS6
post_treatment_only,ENSG00000165156,ZHX1
post_treatment_only,ENSG00000165169,DYNLT3
post_treatment_only,ENSG00000165209,STRBP
post_treatment_only,ENSG00000165244,ZNF367
post_treatment_only,ENSG00000165271,NOL6
post_treatment_only,ENSG00000165272,AQP3
post_treatment_only,ENSG00000165275,TRMT10B
post_treatment_only,ENSG00000165282,PIGO
post_treatment_only,ENSG00000165392,WRN
post_treatment_only,ENSG00000165410,CFL2
post_treatment_only,ENSG00000165416,SUGT1
post_treatment_only,ENSG00000165424,ZCCHC24
post_treatment_only,ENSG00000165434,PGM2L1
post_treatment_only,ENSG00000165494,PCF11
post_treatment_only,ENSG00000165501,LRR1
post_treatment_only,ENSG00000165506,DNAAF2
post_treatment_only,ENSG00000165511,C10orf25
post_treatment_only,ENSG00000165512,ZNF22
post_treatment_only,ENSG00000165516,KLHDC2
post_treatment_only,ENSG00000165521,EML5
post_treatment_only,ENSG00000165525,NEMF
post_treatment_only,ENSG00000165526,RPUSD4
post_treatment_only,ENSG00000165527,ARF6
post_treatment_only,ENSG00000165533,TTC8
post_treatment_only,ENSG00000165572,KBTBD6
post_treatment_only,ENSG00000165626,BEND7
post_treatment_only,ENSG00000165632,TAF3
post_treatment_only,ENSG00000165660,FAM175B
post_treatment_only,ENSG00000165661,QSOX2
post_treatment_only,ENSG00000165669,FAM204A
post_treatment_only,ENSG00000165671,NSD1
post_treatment_only,ENSG00000165675,ENOX2
post_treatment_only,ENSG00000165689,SDCCAG3
post_treatment_only,ENSG00000165699,TSC1
post_treatment_only,ENSG00000165724,ZMYND19
post_treatment_only,ENSG00000165732,DDX21
post_treatment_only,ENSG00000165792,METTL17
post_treatment_only,ENSG00000165795,NDRG2
post_treatment_only,ENSG00000165802,NSMF
post_treatment_only,ENSG00000165821,SALL2
post_treatment_only,ENSG00000165832,TRUB1
post_treatment_only,ENSG00000165886,UBTD1
post_treatment_only,ENSG00000165895,ARHGAP42
post_treatment_only,ENSG00000165905,GYLTL1B
post_treatment_only,ENSG00000165934,CPSF2
post_treatment_only,ENSG00000165943,MOAP1
post_treatment_only,ENSG00000165983,PTER
post_treatment_only,ENSG00000165996,PTPLA
post_treatment_only,ENSG00000166002,SMCO4
post_treatment_only,ENSG00000166004,KIAA1731
post_treatment_only,ENSG00000166012,TAF1D
post_treatment_only,ENSG00000166024,R3HCC1L
post_treatment_only,ENSG00000166025,AMOTL1
post_treatment_only,ENSG00000166037,CEP57
post_treatment_only,ENSG00000166126,AMN
post_treatment_only,ENSG00000166133,RPUSD2
post_treatment_only,ENSG00000166167,BTRC
post_treatment_only,ENSG00000166170,BAG5
post_treatment_only,ENSG00000166181,API5
post_treatment_only,ENSG00000166188,ZNF319
post_treatment_only,ENSG00000166197,NOLC1
post_treatment_only,ENSG00000166226,CCT2
post_treatment_only,ENSG00000166233,ARIH1
post_treatment_only,ENSG00000166260,COX11
post_treatment_only,ENSG00000166261,ZNF202
post_treatment_only,ENSG00000166263,STXBP4
post_treatment_only,ENSG00000166266,CUL5
post_treatment_only,ENSG00000166278,C2
post_treatment_only,ENSG00000166295,ANAPC16
post_treatment_only,ENSG00000166313,APBB1
post_treatment_only,ENSG00000166326,TRIM44
post_treatment_only,ENSG00000166347,CYB5A
post_treatment_only,ENSG00000166348,USP54
post_treatment_only,ENSG00000166349,RAG1
post_treatment_only,ENSG00000166377,ATP9B
post_treatment_only,ENSG00000166398,KIAA0355
post_treatment_only,ENSG00000166411,IDH3A
post_treatment_only,ENSG00000166428,PLD4
post_treatment_only,ENSG00000166454,ATMIN
post_treatment_only,ENSG00000166477,LEO1
post_treatment_only,ENSG00000166483,WEE1
post_treatment_only,ENSG00000166508,MCM7
post_treatment_only,ENSG00000166526,ZNF3
post_treatment_only,ENSG00000166529,ZSCAN21
post_treatment_only,ENSG00000166546,BEAN1
post_treatment_only,ENSG00000166575,TMEM135
post_treatment_only,ENSG00000166579,NDEL1
post_treatment_only,ENSG00000166582,CENPV
post_treatment_only,ENSG00000166598,HSP90B1
post_treatment_only,ENSG00000166619,BLCAP
post_treatment_only,ENSG00000166669,ATF7IP2
post_treatment_only,ENSG00000166685,COG1
post_treatment_only,ENSG00000166689,PLEKHA7
post_treatment_only,ENSG00000166707,ZCCHC18
post_treatment_only,ENSG00000166716,ZNF592
post_treatment_only,ENSG00000166736,HTR3A
post_treatment_only,ENSG00000166747,AP1G1
post_treatment_only,ENSG00000166750,SLFN5
post_treatment_only,ENSG00000166770,ZNF667-AS1
post_treatment_only,ENSG00000166783,KIAA0430
post_treatment_only,ENSG00000166788,SAAL1
post_treatment_only,ENSG00000166821,PEX11A
post_treatment_only,ENSG00000166822,TMEM170A
post_treatment_only,ENSG00000166848,TERF2IP
post_treatment_only,ENSG00000166855,CLPX
post_treatment_only,ENSG00000166860,ZBTB39
post_treatment_only,ENSG00000166866,MYO1A
post_treatment_only,ENSG00000166881,TMEM194A
post_treatment_only,ENSG00000166938,DIS3L
post_treatment_only,ENSG00000166949,SMAD3
post_treatment_only,ENSG00000166965,RCCD1
post_treatment_only,ENSG00000166974,MAPRE2
post_treatment_only,ENSG00000166979,EVA1C
post_treatment_only,ENSG00000167005,NUDT21
post_treatment_only,ENSG00000167074,TEF
post_treatment_only,ENSG00000167077,MEI1
post_treatment_only,ENSG00000167081,PBX3
post_treatment_only,ENSG00000167106,FAM102A
post_treatment_only,ENSG00000167112,TRUB2
post_treatment_only,ENSG00000167130,DOLPP1
post_treatment_only,ENSG00000167186,COQ7
post_treatment_only,ENSG00000167220,HDHD2
post_treatment_only,ENSG00000167232,ZNF91
post_treatment_only,ENSG00000167257,RNF214
post_treatment_only,ENSG00000167258,CDK12
post_treatment_only,ENSG00000167264,DUS2
post_treatment_only,ENSG00000167272,POP5
post_treatment_only,ENSG00000167291,TBC1D16
post_treatment_only,ENSG00000167325,RRM1
post_treatment_only,ENSG00000167333,TRIM68
post_treatment_only,ENSG00000167377,ZNF23
post_treatment_only,ENSG00000167378,IRGQ
post_treatment_only,ENSG00000167383,ENSG00000167383
post_treatment_only,ENSG00000167447,SMG8
post_treatment_only,ENSG00000167483,FAM129C
