arm,arm_label,ensembl,gene_symbol,log2_fold_change,p_value,fdr,mean_unfavourable,mean_cured
week_24,Week 24,ENSG00000264920,RP11-6N17.4,-0.040292047368224226,0.6552655103697473,0.7368713286145832,0.4545933127150688,0.49488536008329304
week_24,Week 24,ENSG00000101220,C20orf27,0.08253519953904487,0.6552655103697473,0.7368713286145832,6.012310403887179,5.929775204348134
week_24,Week 24,ENSG00000170365,SMAD1,-0.09056302916172032,0.6552655103697473,0.7368713286145832,1.9848367845212203,2.0753998136829406
week_24,Week 24,ENSG00000113742,CPEB4,-0.04938986003214474,0.6552655103697473,0.7368713286145832,4.9666818565055495,5.016071716537694
week_24,Week 24,ENSG00000156273,BACH1,-0.04439235688324494,0.6552655103697473,0.7368713286145832,7.1894499995288,7.233842356412045
week_24,Week 24,ENSG00000205090,TMEM240,0.010209960963854181,0.6552655103697473,0.7368713286145832,0.20458769764183132,0.19437773667797714
week_24,Week 24,ENSG00000147650,LRP12,-0.09629346274257111,0.6552655103697473,0.7368713286145832,0.9110211653635265,1.0073146281060976
week_24,Week 24,ENSG00000161958,FGF11,-0.05625908270852875,0.6552655103697473,0.7368713286145832,1.9261475010785227,1.9824065837870515
week_24,Week 24,ENSG00000197858,GPAA1,0.020636168816137612,0.6552655103697473,0.7368713286145832,6.373195737106277,6.35255956829014
week_24,Week 24,ENSG00000182327,GLTPD2,-0.01062632628226537,0.6552655103697473,0.7368713286145832,0.2101364297149282,0.22076275599719358
week_24,Week 24,ENSG00000205593,DENND6B,0.052802083908171316,0.6552655103697473,0.7368713286145832,3.729239294835629,3.6764372109274577
week_24,Week 24,ENSG00000088930,XRN2,-0.04547673645435246,0.6552655103697473,0.7368713286145832,7.03617426215275,7.081650998607103
week_24,Week 24,ENSG00000051620,HEBP2,0.16383249970980707,0.6552655103697473,0.7368713286145832,5.929950411801143,5.766117912091336
week_24,Week 24,ENSG00000223759,ENSG00000223759,-0.04297157943123686,0.6552655103697473,0.7368713286145832,1.5937303790986053,1.6367019585298421
week_24,Week 24,ENSG00000242732,RGAG4,-0.057414099836266885,0.6552655103697473,0.7368713286145832,2.63874725923474,2.6961613590710067
week_24,Week 24,ENSG00000164081,TEX264,-0.1153455130182115,0.6552655103697473,0.7368713286145832,5.700406594986373,5.815752108004585
week_24,Week 24,ENSG00000272091,RP4-758J24.5,0.0472436709539068,0.6552655103697473,0.7368713286145832,1.6763194281026175,1.6290757571487107
week_24,Week 24,ENSG00000101197,BIRC7,-0.030558026872867447,0.6561942459600614,0.7378643335440306,0.06596861158437155,0.096526638457239
week_24,Week 24,ENSG00000234665,RP11-262H14.3,0.0762246744234662,0.6647702545941223,0.7467325647079127,0.4691457677563709,0.3929210933329047
week_24,Week 24,ENSG00000175344,CHRNA7,-0.023886578757372434,0.6652860541560237,0.7467325647079127,0.061942285843464465,0.0858288646008369
week_24,Week 24,ENSG00000255641,NKG2-E,0.010018282328175213,0.6652860541560237,0.7467325647079127,0.09829387072625553,0.08827558839808032
week_24,Week 24,ENSG00000189051,RNF222,-0.01585167185944647,0.6656997091261063,0.7467325647079127,0.2489408140112197,0.26479248587066617
week_24,Week 24,ENSG00000154589,LY96,0.1214445200543457,0.6656997091261063,0.7467325647079127,2.8783108365952956,2.75686631654095
week_24,Week 24,ENSG00000140416,TPM1,0.018253047537336364,0.6656997091261063,0.7467325647079127,3.8389513876668815,3.820698340129545
week_24,Week 24,ENSG00000128578,STRIP2,-0.0470023401720302,0.6656997091261063,0.7467325647079127,0.6159423799020259,0.6629447200740561
week_24,Week 24,ENSG00000102554,KLF5,0.0630681478249806,0.6656997091261063,0.7467325647079127,2.4167927564350964,2.353724608610116
week_24,Week 24,ENSG00000141736,ERBB2,-0.1541038508901913,0.6656997091261063,0.7467325647079127,3.7974935071887677,3.951597358078959
week_24,Week 24,ENSG00000189043,NDUFA4,-0.09322038822449841,0.6656997091261063,0.7467325647079127,4.3203819660784815,4.41360235430298
week_24,Week 24,ENSG00000225399,RP11-3B7.1,0.012718105876553976,0.6656997091261063,0.7467325647079127,0.1937650081305567,0.18104690225400272
week_24,Week 24,ENSG00000204389,HSPA1A,0.15582720161994068,0.6656997091261063,0.7467325647079127,6.781894017798708,6.626066816178767
week_24,Week 24,ENSG00000169877,AHSP,-0.23085235685538175,0.6656997091261063,0.7467325647079127,3.8715810976993725,4.102433454554754
week_24,Week 24,ENSG00000117151,CTBS,0.14300188821691417,0.6656997091261063,0.7467325647079127,6.2311286838213915,6.088126795604477
week_24,Week 24,ENSG00000197728,RPS26,-0.1285237620520574,0.6656997091261063,0.7467325647079127,7.022541896306334,7.151065658358392
week_24,Week 24,ENSG00000117305,HMGCL,0.00011258329960384117,0.6656997091261063,0.7467325647079127,4.8512984135849075,4.851185830285304
week_24,Week 24,ENSG00000100092,SH3BP1,0.08244418917081031,0.6656997091261063,0.7467325647079127,8.029931448692224,7.947487259521414
week_24,Week 24,ENSG00000133794,ARNTL,-0.03080753598723529,0.6656997091261063,0.7467325647079127,5.611460065270161,5.642267601257396
week_24,Week 24,ENSG00000100908,EMC9,-0.056044681679393804,0.6656997091261063,0.7467325647079127,2.872547182099133,2.928591863778527
week_24,Week 24,ENSG00000141837,CACNA1A,0.009553108176322489,0.6656997091261063,0.7467325647079127,1.557640356828266,1.5480872486519435
week_24,Week 24,ENSG00000181790,BAI1,-0.06559757015227352,0.6656997091261063,0.7467325647079127,1.570524015676337,1.6361215858286104
week_24,Week 24,ENSG00000108509,CAMTA2,0.01791015423767206,0.6656997091261063,0.7467325647079127,7.159264965169629,7.141354810931957
week_24,Week 24,ENSG00000113648,H2AFY,0.021740132629412656,0.6656997091261063,0.7467325647079127,7.912359820916074,7.8906196882866615
week_24,Week 24,ENSG00000156463,SH3RF2,0.028022364556115398,0.6656997091261063,0.7467325647079127,0.615199306189601,0.5871769416334855
week_24,Week 24,ENSG00000183570,PCBP3,-0.0704537727043566,0.6656997091261063,0.7467325647079127,1.9025552727564161,1.9730090454607727
week_24,Week 24,ENSG00000203760,CENPW,0.03921488619386437,0.6656997091261063,0.7467325647079127,0.645811373082903,0.6065964868890387
week_24,Week 24,ENSG00000100483,VCPKMT,-0.06535292645356128,0.6656997091261063,0.7467325647079127,3.795395501806136,3.860748428259697
week_24,Week 24,ENSG00000226321,AC104809.3,0.02759630903373861,0.6656997091261063,0.7467325647079127,0.447882302274677,0.4202859932409384
week_24,Week 24,ENSG00000132563,REEP2,-0.03145093284639039,0.6656997091261063,0.7467325647079127,0.4312425643917241,0.4626934972381145
week_24,Week 24,ENSG00000120265,PCMT1,-0.058838950618851804,0.6656997091261063,0.7467325647079127,5.304001657664943,5.362840608283795
week_24,Week 24,ENSG00000117308,GALE,0.01365336340818013,0.6656997091261063,0.7467325647079127,3.2867987083993597,3.2731453449911796
week_24,Week 24,ENSG00000197622,CDC42SE1,-0.020199166783164912,0.6656997091261063,0.7467325647079127,9.897119363302195,9.91731853008536
week_24,Week 24,ENSG00000093072,CECR1,-0.11583172814324527,0.6656997091261063,0.7467325647079127,8.516085867793985,8.63191759593723
week_24,Week 24,ENSG00000005007,UPF1,-0.04082634293718179,0.6656997091261063,0.7467325647079127,7.865023661310441,7.905850004247623
week_24,Week 24,ENSG00000181215,C4orf50,0.012779457910228498,0.6656997091261063,0.7467325647079127,0.3571927133617886,0.3444132554515601
week_24,Week 24,ENSG00000060709,RIMBP2,-0.1506232060279169,0.6715287398592109,0.7532188067963708,0.036084667334985346,0.18670787336290226
week_24,Week 24,ENSG00000181240,SLC25A41,-0.03427866569533808,0.6744865883017459,0.7553610619142511,0.0798245501573713,0.11410321585270938
week_24,Week 24,ENSG00000167414,GNG8,-0.0046912888999084135,0.6760665665364609,0.7553610619142511,0.08374778016683246,0.08843906906674087
week_24,Week 24,ENSG00000232527,RP11-14N7.2,0.02237458449098023,0.6761063242655341,0.7553610619142511,0.15473860622809404,0.1323640217371138
week_24,Week 24,ENSG00000230839,RP5-968J1.1,-0.021083820772881665,0.676137236839401,0.7553610619142511,0.12022712517933258,0.14131094595221425
week_24,Week 24,ENSG00000100146,SOX10,-0.005204702435963757,0.676137236839401,0.7553610619142511,0.0968389114948571,0.10204361393082086
week_24,Week 24,ENSG00000196754,S100A2,0.01577140300503299,0.6761604154705154,0.7553610619142511,0.14078421630179055,0.12501281329675756
week_24,Week 24,ENSG00000188015,S100A3,0.013120581574310258,0.6761769685933428,0.7553610619142511,0.11787918279781892,0.10475860122350866
week_24,Week 24,ENSG00000146530,VWDE,0.032018765599987564,0.6761769685933428,0.7553610619142511,0.359909203631726,0.32789043803173845
week_24,Week 24,ENSG00000177508,IRX3,-0.0684283659496322,0.676188002600477,0.7553610619142511,0.16781606699883372,0.23624443294846592
week_24,Week 24,ENSG00000260238,PMF1-BGLAP,0.016553903064767284,0.6761946224641482,0.7553610619142511,0.14969140275706683,0.13313749969229954
week_24,Week 24,ENSG00000172594,SMPDL3A,0.07595255347286622,0.6761990354813671,0.7553610619142511,2.950823276150821,2.874870722677955
week_24,Week 24,ENSG00000075413,MARK3,-0.029215091548279837,0.6761990354813671,0.7553610619142511,6.5773859827942855,6.606601074342565
week_24,Week 24,ENSG00000231389,HLA-DPA1,0.1035671628706023,0.6761990354813671,0.7553610619142511,9.346731916411219,9.243164753540617
week_24,Week 24,ENSG00000042753,AP2S1,0.03615365659223979,0.6761990354813671,0.7553610619142511,6.46203681374018,6.42588315714794
week_24,Week 24,ENSG00000170266,GLB1,-0.036029571869326205,0.6761990354813671,0.7553610619142511,6.206967601821171,6.2429971736904974
week_24,Week 24,ENSG00000269089,ENSG00000269089,0.021306322384038345,0.6761990354813671,0.7553610619142511,0.47483715090977113,0.4535308285257328
week_24,Week 24,ENSG00000069849,ATP1B3,-0.07094357077376579,0.6761990354813671,0.7553610619142511,5.8715597533862605,5.942503324160026
week_24,Week 24,ENSG00000130396,MLLT4,-0.1757519127810787,0.6761990354813671,0.7553610619142511,2.8892809670653476,3.0650328798464264
week_24,Week 24,ENSG00000168528,SERINC2,-0.014751167504728269,0.6761990354813671,0.7553610619142511,2.7166813849064195,2.731432552411148
week_24,Week 24,ENSG00000197182,RP4-695O20__B.10,-0.07572558680940622,0.6761990354813671,0.7553610619142511,2.9623758335288,3.038101420338206
week_24,Week 24,ENSG00000156599,ZDHHC5,-0.02674505119746229,0.6761990354813671,0.7553610619142511,6.9802055954316415,7.006950646629104
week_24,Week 24,ENSG00000172932,ANKRD13D,0.03964038170579709,0.6761990354813671,0.7553610619142511,7.654981105214657,7.61534072350886
week_24,Week 24,ENSG00000165029,ABCA1,0.09515265078723445,0.6761990354813671,0.7553610619142511,5.024492186280041,4.929339535492806
week_24,Week 24,ENSG00000244733,RP11-506M13.3,0.014431654262418159,0.6761990354813671,0.7553610619142511,0.23999715918352507,0.2255655049211069
week_24,Week 24,ENSG00000134690,CDCA8,0.07814217695844672,0.6761990354813671,0.7553610619142511,2.206521135019273,2.1283789580608263
week_24,Week 24,ENSG00000129195,FAM64A,0.014019065418528265,0.6761990354813671,0.7553610619142511,0.34502523039547467,0.3310061649769464
week_24,Week 24,ENSG00000002822,MAD1L1,-0.008580717859807407,0.6761990354813671,0.7553610619142511,5.824042226737869,5.832622944597676
week_24,Week 24,ENSG00000104903,LYL1,-0.04085701263883035,0.6761990354813671,0.7553610619142511,7.5339416531663534,7.574798665805184
week_24,Week 24,ENSG00000137804,NUSAP1,-0.0972191515451355,0.6761990354813671,0.7553610619142511,2.541398498090279,2.6386176496354143
week_24,Week 24,ENSG00000139194,RBP5,-0.024091974946571615,0.6761990354813671,0.7553610619142511,0.47892299373074326,0.5030149686773149
week_24,Week 24,ENSG00000159556,ISL2,0.13260293380821153,0.6761990354813671,0.7553610619142511,2.729871240817711,2.5972683070094993
week_24,Week 24,ENSG00000142512,SIGLEC10,-0.09988921637451575,0.6761990354813671,0.7553610619142511,7.815637123016792,7.915526339391308
week_24,Week 24,ENSG00000117834,SLC5A9,0.08595294788169383,0.6761990354813671,0.7553610619142511,1.5618126720605283,1.4758597241788345
week_24,Week 24,ENSG00000184524,CEND1,-0.0033216439285200794,0.6761990354813671,0.7553610619142511,0.454933451430365,0.4582550953588851
week_24,Week 24,ENSG00000166743,ACSM1,0.015009402796913762,0.6761990354813671,0.7553610619142511,0.6559119257234051,0.6409025229264913
week_24,Week 24,ENSG00000166797,FAM96A,-0.06649095243952363,0.6761990354813671,0.7553610619142511,4.1859405909741785,4.252431543413702
week_24,Week 24,ENSG00000169750,RAC3,0.003160278372357661,0.6761990354813671,0.7553610619142511,0.8378308632146513,0.8346705848422936
week_24,Week 24,ENSG00000100949,RABGGTA,-0.05629398280567255,0.6761990354813671,0.7553610619142511,5.113451639549668,5.16974562235534
week_24,Week 24,ENSG00000204428,LY6G5C,-0.021650209249507668,0.6761990354813671,0.7553610619142511,1.9844258455328796,2.0060760547823873
week_24,Week 24,ENSG00000226508,AC104655.3,0.0014445957766574813,0.6761990354813671,0.7553610619142511,0.22436787035679973,0.22292327458014224
week_24,Week 24,ENSG00000173545,ZNF622,-0.031105951802255838,0.6761990354813671,0.7553610619142511,4.73629409443126,4.767400046233516
week_24,Week 24,ENSG00000131015,ULBP2,0.026892677204924886,0.6761990354813671,0.7553610619142511,0.17826058822762234,0.15136791102269745
week_24,Week 24,ENSG00000166801,FAM111A,-0.06409365903530961,0.6761990354813671,0.7553610619142511,6.255138581999008,6.319232241034317
week_24,Week 24,ENSG00000271843,RP11-245J9.5,0.00170771142165832,0.6761990354813671,0.7553610619142511,0.4264834214675555,0.4247757100458972
week_24,Week 24,ENSG00000171798,KNDC1,0.09367645155097915,0.6761990354813671,0.7553610619142511,2.282488320642733,2.188811869091754
week_24,Week 24,ENSG00000260810,CTD-2547L24.4,-0.025141930144409463,0.6761990354813671,0.7553610619142511,0.6100599403271365,0.635201870471546
week_24,Week 24,ENSG00000137806,NDUFAF1,-0.050712725268683645,0.6761990354813671,0.7553610619142511,3.249078785685826,3.2997915109545097
week_24,Week 24,ENSG00000130717,UCK1,-0.01924450478706241,0.6761990354813671,0.7553610619142511,5.217475875902183,5.2367203806892455
week_24,Week 24,ENSG00000122121,XPNPEP2,-0.1073529196941636,0.6761990354813671,0.7553610619142511,1.825374115091963,1.9327270347861265
week_24,Week 24,ENSG00000242866,STRC,-0.010226715006319914,0.6761990354813671,0.7553610619142511,0.14009365683348649,0.1503203718398064
week_24,Week 24,ENSG00000005020,SKAP2,-0.006472036945605275,0.6761990354813671,0.7553610619142511,6.985311756240818,6.991783793186423
week_24,Week 24,ENSG00000160877,NACC1,0.02467621366766881,0.6761990354813671,0.7553610619142511,6.532379728583829,6.507703514916161
week_24,Week 24,ENSG00000103269,RHBDL1,0.052696939571950874,0.6761990354813671,0.7553610619142511,1.0315899110274656,0.9788929714555147
week_24,Week 24,ENSG00000272506,RP4-535B20.4,0.0016888341435670196,0.6761990354813671,0.7553610619142511,0.40450246775148785,0.40281363360792083
week_24,Week 24,ENSG00000174611,KY,-0.0475825076040397,0.6761990354813671,0.7553610619142511,0.8067044406728456,0.8542869482768853
week_24,Week 24,ENSG00000136816,TOR1B,-0.04505781095464023,0.6761990354813671,0.7553610619142511,5.779786293041653,5.824844103996293
week_24,Week 24,ENSG00000103254,FAM173A,-0.07853282357030311,0.6761990354813671,0.7553610619142511,3.719327365205298,3.797860188775601
week_24,Week 24,ENSG00000185245,GP1BA,-0.08884196024139612,0.6761990354813671,0.7553610619142511,2.7350222958183807,2.823864256059777
week_24,Week 24,ENSG00000173744,AGFG1,0.044963284204030174,0.6761990354813671,0.7553610619142511,6.316007890689838,6.271044606485808
week_24,Week 24,ENSG00000174950,CD164L2,-0.049689899421886945,0.6863709481346545,0.7647791230234403,0.05390874585407294,0.10359864527595988
week_24,Week 24,ENSG00000188959,C9orf152,0.0568188877931111,0.6865257077695874,0.7647791230234403,0.16344613131447197,0.10662724352136087
week_24,Week 24,ENSG00000250075,RP11-584P21.2,-0.013108130753864244,0.6867509893034032,0.7647791230234403,0.0936016062674174,0.10670973702128164
week_24,Week 24,ENSG00000117477,CCDC181,-0.016432566962385486,0.686757418792542,0.7647791230234403,0.09600192892990297,0.11243449589228846
week_24,Week 24,ENSG00000229453,SPINK8,-0.01172128000726197,0.6867606333888356,0.7647791230234403,0.1794988012999327,0.19122008130719467
week_24,Week 24,ENSG00000270136,MINOS1-NBL1,0.0050774546406523735,0.6867606333888356,0.7647791230234403,0.1491859033323175,0.14410844869166511
week_24,Week 24,ENSG00000146232,NFKBIE,-0.051099211789442656,0.6867617048989679,0.7647791230234403,5.363250032542595,5.414349244332038
week_24,Week 24,ENSG00000064300,NGFR,0.25169775778363,0.6867617048989679,0.7647791230234403,1.2379731523294972,0.9862753945458672
week_24,Week 24,ENSG00000174165,ZDHHC24,0.024763745184704256,0.6867617048989679,0.7647791230234403,4.227888641234136,4.203124896049432
week_24,Week 24,ENSG00000154330,PGM5,0.1566613414176734,0.6867617048989679,0.7647791230234403,2.572756183304755,2.4160948418870816
week_24,Week 24,ENSG00000134057,CCNB1,-0.14259543664086127,0.6867617048989679,0.7647791230234403,2.0058192805702264,2.1484147172110877
week_24,Week 24,ENSG00000179562,GCC1,-0.025288713399785223,0.6867617048989679,0.7647791230234403,5.7147583170650105,5.740047030464796
week_24,Week 24,ENSG00000204957,ENSG00000204957,-0.011734589753107927,0.6867617048989679,0.7647791230234403,0.25355583066407966,0.2652904204171876
week_24,Week 24,ENSG00000143162,CREG1,-0.0011939448707511957,0.6867617048989679,0.7647791230234403,6.257529994109086,6.258723938979837
week_24,Week 24,ENSG00000204790,CBWD6,0.10682705333878828,0.6867617048989679,0.7647791230234403,1.4505812998221823,1.343754246483394
week_24,Week 24,ENSG00000115107,STEAP3,-0.07885586498398345,0.6867617048989679,0.7647791230234403,2.83818594986895,2.9170418148529333
week_24,Week 24,ENSG00000167034,NKX3-1,-0.1913589744604094,0.6867617048989679,0.7647791230234403,2.158085382976437,2.3494443574368464
week_24,Week 24,ENSG00000225684,FAM225B,-0.007397528017489691,0.6867617048989679,0.7647791230234403,0.1532234967373291,0.1606210247548188
week_24,Week 24,ENSG00000234432,RP11-1275H24.1,-0.019789445934795813,0.6867617048989679,0.7647791230234403,0.5170259781325809,0.5368154240673767
week_24,Week 24,ENSG00000100526,CDKN3,-0.07397489741634283,0.6867617048989679,0.7647791230234403,0.3642095143480693,0.43818441176441214
week_24,Week 24,ENSG00000167549,CORO6,-0.04199790945152371,0.6867617048989679,0.7647791230234403,1.6034498147246914,1.645447724176215
week_24,Week 24,ENSG00000160752,FDPS,-0.02275547885242979,0.6867617048989679,0.7647791230234403,6.064269817040132,6.087025295892562
week_24,Week 24,ENSG00000165985,C1QL3,-0.07524839876449219,0.6867617048989679,0.7647791230234403,0.6272510828907824,0.7024994816552745
week_24,Week 24,ENSG00000039650,PNKP,-0.028111890394741046,0.6867617048989679,0.7647791230234403,5.45757452807336,5.485686418468101
week_24,Week 24,ENSG00000171159,C9orf16,0.06783502611158898,0.6867617048989679,0.7647791230234403,6.3437022660750575,6.2758672399634685
week_24,Week 24,ENSG00000196839,ADA,0.02897271950051561,0.6867617048989679,0.7647791230234403,5.250904209720486,5.22193149021997
week_24,Week 24,ENSG00000143369,ECM1,0.012144792256073678,0.6867617048989679,0.7647791230234403,0.8695829882918547,0.857438196035781
week_24,Week 24,ENSG00000204851,PNMAL2,-0.09937912120579595,0.6867617048989679,0.7647791230234403,0.745938007414592,0.845317128620388
week_24,Week 24,ENSG00000169715,MT1E,-0.04672935033573533,0.6867617048989679,0.7647791230234403,1.5177621613231242,1.5644915116588596
week_24,Week 24,ENSG00000166436,TRIM66,-0.16534388703668057,0.6867617048989679,0.7647791230234403,4.399658392433213,4.565002279469893
week_24,Week 24,ENSG00000134222,PSRC1,0.031231396075792617,0.6867617048989679,0.7647791230234403,3.2680063761754297,3.236774980099637
week_24,Week 24,ENSG00000087085,ACHE,-0.1987231491766719,0.6867617048989679,0.7647791230234403,0.8604960403614423,1.0592191895381142
week_24,Week 24,ENSG00000080815,PSEN1,0.024517509362829593,0.6867617048989679,0.7647791230234403,7.363063715277079,7.338546205914249
week_24,Week 24,ENSG00000004866,ST7,-0.11224684246692895,0.6867617048989679,0.7647791230234403,2.9144508104841087,3.0266976529510377
week_24,Week 24,ENSG00000204444,APOM,-0.06061183971569739,0.6867617048989679,0.7647791230234403,1.5465736609148066,1.607185500630504
week_24,Week 24,ENSG00000163635,ATXN7,-0.019121980488294277,0.6867617048989679,0.7647791230234403,5.854120937832683,5.873242918320977
week_24,Week 24,ENSG00000196782,MAML3,-0.03466936007889743,0.6867617048989679,0.7647791230234403,4.533681225452776,4.5683505855316735
week_24,Week 24,ENSG00000133101,CCNA1,-0.07898088153427707,0.6867617048989679,0.7647791230234403,0.6550605638397446,0.7340414453740217
week_24,Week 24,ENSG00000181350,LRRC75A,-0.0379113471734831,0.6867617048989679,0.7647791230234403,3.3687616658865265,3.4066730130600096
week_24,Week 24,ENSG00000197872,FAM49A,-0.014919266008837972,0.6867617048989679,0.7647791230234403,6.925782418808813,6.940701684817651
week_24,Week 24,ENSG00000110203,FOLR3,-0.05481408856977055,0.6867617048989679,0.7647791230234403,5.744499793111503,5.7993138816812735
week_24,Week 24,ENSG00000119725,ZNF410,-0.028361602140489772,0.6867617048989679,0.7647791230234403,4.8834010252797695,4.911762627420259
week_24,Week 24,ENSG00000120913,PDLIM2,-0.028830954323647795,0.6867617048989679,0.7647791230234403,6.916025295867705,6.944856250191353
week_24,Week 24,ENSG00000239779,WBP1,-0.03300136399481701,0.6867617048989679,0.7647791230234403,5.752107893687187,5.785109257682004
week_24,Week 24,ENSG00000179242,CDH4,0.01925771618569405,0.6867617048989679,0.7647791230234403,0.9959002939835473,0.9766425777978532
week_24,Week 24,ENSG00000147606,SLC26A7,-6.537724907347553e-05,0.6913460351575507,0.7698311426731951,0.07845697264021721,0.07852234988929069
week_24,Week 24,ENSG00000158560,DYNC1I1,-0.01162209617506385,0.6920556708360217,0.7705681934929359,0.12690321334131913,0.13852530951638298
week_24,Week 24,ENSG00000198692,EIF1AY,-0.11904092627280138,0.6939231723581771,0.7725942774789856,1.7172330345379998,1.8362739608108012
week_24,Week 24,ENSG00000160963,COL26A1,-0.03810543775183217,0.6961942739329074,0.7742071984085104,0.4237446492713751,0.4618500870232073
week_24,Week 24,ENSG00000134853,PDGFRA,-0.0004146803464966653,0.6972611210423074,0.7742071984085104,0.12883197589576706,0.12924665624226372
week_24,Week 24,ENSG00000271590,RP11-181E10.3,0.007522046709939806,0.6973651106454327,0.7742071984085104,0.17001275877923044,0.16249071206929064
week_24,Week 24,ENSG00000272459,RP11-1277A3.3,0.003944013114681483,0.6973651106454327,0.7742071984085104,0.12741190114581338,0.1234678880311319
week_24,Week 24,ENSG00000237877,AC097500.2,-0.02472772596789348,0.69737550371921,0.7742071984085104,0.08831938850455026,0.11304711447244374
week_24,Week 24,ENSG00000273488,RP11-114I8.4,-0.019907189083961968,0.6973817390500827,0.7742071984085104,0.1107268990153242,0.13063408809928617
week_24,Week 24,ENSG00000164695,CHMP4C,-3.682938148756587e-05,0.6973848565711429,0.7742071984085104,0.11171610073087732,0.11175293011236488
week_24,Week 24,ENSG00000162692,VCAM1,-0.045985563305261434,0.6973848565711429,0.7742071984085104,0.28766126890891774,0.3336468322141792
week_24,Week 24,ENSG00000244682,FCGR2C,0.07958096469457931,0.6973858957234417,0.7742071984085104,2.0797510932126033,2.000170128518024
week_24,Week 24,ENSG00000140830,TXNL4B,-0.036411415234917754,0.6973858957234417,0.7742071984085104,4.373625099892152,4.41003651512707
week_24,Week 24,ENSG00000163584,RPL22L1,-0.11942672430137757,0.6973858957234417,0.7742071984085104,1.308678296954762,1.4281050212561395
week_24,Week 24,ENSG00000152242,C18orf25,-0.04263199597869871,0.6973858957234417,0.7742071984085104,5.428690559101828,5.471322555080527
week_24,Week 24,ENSG00000054983,GALC,-0.026017006141923815,0.6973858957234417,0.7742071984085104,5.289189972944152,5.315206979086076
week_24,Week 24,ENSG00000040487,PQLC2,-0.0738166097633095,0.6973858957234417,0.7742071984085104,3.7789182771593586,3.852734886922668
week_24,Week 24,ENSG00000174885,NLRP6,0.08707336173053282,0.6973858957234417,0.7742071984085104,5.234005312995661,5.146931951265128
week_24,Week 24,ENSG00000104343,UBE2W,-0.02956949420141175,0.6973858957234417,0.7742071984085104,5.365435733872924,5.395005228074336
week_24,Week 24,ENSG00000197846,ENSG00000197846,0.18456206114372664,0.6973858957234417,0.7742071984085104,1.0545997164183158,0.8700376552745892
week_24,Week 24,ENSG00000233276,GPX1,0.04442084786496281,0.6973858957234417,0.7742071984085104,9.151422619821592,9.107001771956629
week_24,Week 24,ENSG00000090581,GNPTG,-0.03332061818452381,0.6973858957234417,0.7742071984085104,5.777417244625883,5.810737862810407
week_24,Week 24,ENSG00000049323,LTBP1,-0.08259599147892027,0.6973858957234417,0.7742071984085104,1.8261819530163752,1.9087779444952955
week_24,Week 24,ENSG00000104412,EMC2,-0.06129325674478725,0.6973858957234417,0.7742071984085104,2.369499105329534,2.430792362074321
week_24,Week 24,ENSG00000100079,LGALS2,0.11255801912726637,0.6973858957234417,0.7742071984085104,3.850414134062233,3.7378561149349667
week_24,Week 24,ENSG00000198858,R3HDM4,0.09671770023399873,0.6973858957234417,0.7742071984085104,10.246626533883882,10.149908833649883
week_24,Week 24,ENSG00000198060,MARCH5,0.03463655137045851,0.6973858957234417,0.7742071984085104,4.79561087933249,4.760974327962032
week_24,Week 24,ENSG00000184985,SORCS2,-0.045820215384617224,0.6973858957234417,0.7742071984085104,0.543676607288495,0.5894968226731122
week_24,Week 24,ENSG00000151327,FAM177A1,-0.07185552639095905,0.6973858957234417,0.7742071984085104,3.5708295858232275,3.6426851122141866
week_24,Week 24,ENSG00000124357,NAGK,0.07466598309342665,0.6973858957234417,0.7742071984085104,7.784723904422694,7.710057921329267
week_24,Week 24,ENSG00000104969,SGTA,0.030815096231861183,0.6973858957234417,0.7742071984085104,6.359505187214632,6.328690090982771
week_24,Week 24,ENSG00000125618,PAX8,-0.11475782504476828,0.6973858957234417,0.7742071984085104,1.2555131160136743,1.3702709410584426
week_24,Week 24,ENSG00000163808,KIF15,-0.07233637649517488,0.6973858957234417,0.7742071984085104,0.6599900029476943,0.7323263794428692
week_24,Week 24,ENSG00000143543,JTB,0.06163097658668182,0.6973858957234417,0.7742071984085104,7.207023947847278,7.145392971260597
week_24,Week 24,ENSG00000085840,ORC1,-0.09165278202781968,0.6973858957234417,0.7742071984085104,1.3805057295686598,1.4721585115964795
week_24,Week 24,ENSG00000107954,NEURL1,-0.17340632700944036,0.6973858957234417,0.7742071984085104,3.617121370022548,3.7905276970319886
week_24,Week 24,ENSG00000257949,TEN1,-0.04079545994591527,0.6973858957234417,0.7742071984085104,3.689066713998546,3.7298621739444613
week_24,Week 24,ENSG00000181036,FCRL6,0.06718168945455982,0.6973858957234417,0.7742071984085104,5.5559590720423815,5.488777382587822
week_24,Week 24,ENSG00000260979,RP11-77H9.8,-0.11482658900742271,0.6973858957234417,0.7742071984085104,1.0835312396240402,1.198357828631463
week_24,Week 24,ENSG00000211452,DIO1,0.0223555755039255,0.6973858957234417,0.7742071984085104,0.20845533707463185,0.18609976157070635
week_24,Week 24,ENSG00000144045,DQX1,0.012031238461818,0.6973858957234417,0.7742071984085104,0.15481884614102515,0.14278760767920715
week_24,Week 24,ENSG00000157343,ARMC12,0.06406874896155657,0.6973858957234417,0.7742071984085104,0.7953831818109266,0.73131443284937
week_24,Week 24,ENSG00000127774,EMC6,-0.026444433816052104,0.6973858957234417,0.7742071984085104,3.80110988873743,3.8275543225534823
