ensembl,gene_symbol,mean_failure_log2,mean_cure_log2,log2FC,p_value,fdr
ENSG00000217702,RP11-287D1.4,-2.62209167592798,-2.2751470780404843,-0.34694459788749565,0.17411384229760235,0.5957652493281171
ENSG00000144028,SNRNP200,7.362999589083096,7.467707693121676,-0.10470810403858,0.17411384229760235,0.5957652493281171
ENSG00000155744,FAM126B,6.138935093048775,5.845446989691458,0.29348810335731734,0.17411384229760235,0.5957652493281171
ENSG00000117280,RAB29,5.6392740302714826,5.765181326681849,-0.12590729641036624,0.17411384229760235,0.5957652493281171
ENSG00000100412,ACO2,5.622583921198314,5.737717741013594,-0.1151338198152807,0.17411384229760235,0.5957652493281171
ENSG00000169758,C15orf27,-3.9240697227845227,-4.534731918684111,0.6106621958995881,0.17411384229760235,0.5957652493281171
ENSG00000135740,SLC9A5,-0.9391460989005394,-0.7817483555503683,-0.1573977433501711,0.17411384229760235,0.5957652493281171
ENSG00000272144,CTD-2035E11.5,0.4751000496638341,0.6513251923594294,-0.1762251426955953,0.17411384229760235,0.5957652493281171
ENSG00000140299,BNIP2,6.875635867236574,6.688709065389819,0.18692680184675492,0.17411384229760235,0.5957652493281171
ENSG00000012660,ELOVL5,8.038361186496887,7.816137401604424,0.22222378489246353,0.17411384229760235,0.5957652493281171
ENSG00000198832,SELM,2.669317689161146,2.893985995298637,-0.22466830613749122,0.17411384229760235,0.5957652493281171
ENSG00000006555,TTC22,3.6168521870194796,3.779942619859344,-0.16309043283986435,0.17411384229760235,0.5957652493281171
ENSG00000255198,SNHG9,2.40459822751949,2.172908678851134,0.2316895486683559,0.17411384229760235,0.5957652493281171
ENSG00000173281,PPP1R3B,7.962525469245652,7.632392089817207,0.3301333794284451,0.17411384229760235,0.5957652493281171
ENSG00000115091,ACTR3,8.75831447737116,8.6072211471685,0.15109333020265936,0.17411384229760235,0.5957652493281171
ENSG00000188706,ZDHHC9,1.9701562316956012,2.1269046916087393,-0.15674845991313813,0.17411384229760235,0.5957652493281171
ENSG00000103355,PRSS33,2.2823043181009743,3.2165142987248485,-0.9342099806238742,0.17411384229760235,0.5957652493281171
ENSG00000006695,COX10,3.470100734316078,3.5872862586809813,-0.11718552436490315,0.17411384229760235,0.5957652493281171
ENSG00000103269,RHBDL1,0.1319627061952689,-0.1548273915438132,0.2867900977390821,0.17411384229760235,0.5957652493281171
ENSG00000149577,SIDT2,6.286395566649759,6.48707199331583,-0.200676426666071,0.17411384229760235,0.5957652493281171
ENSG00000160953,MUM1,4.159267511554603,4.265690960314186,-0.10642344875958276,0.17411384229760235,0.5957652493281171
ENSG00000185278,ZBTB37,5.648701407192755,5.485240074681122,0.1634613325116332,0.17411384229760235,0.5957652493281171
ENSG00000111581,NUP107,3.6210908153515082,3.81746161548867,-0.1963708001371618,0.17411384229760235,0.5957652493281171
ENSG00000152348,ATG10,1.3939216257437832,1.178367342283524,0.2155542834602593,0.17411384229760235,0.5957652493281171
ENSG00000109618,SEPSECS,2.7412461493125084,2.9406090300874497,-0.19936288077494124,0.17411384229760235,0.5957652493281171
ENSG00000249846,RP11-77P16.4,-1.8412710180022258,-1.499593628838112,-0.34167738916411383,0.17411384229760235,0.5957652493281171
ENSG00000176463,SLCO3A1,7.154734229786931,6.965903754909177,0.18883047487775428,0.17411384229760235,0.5957652493281171
ENSG00000231535,LINC00278,-1.9493533577747792,-2.860993625423514,0.9116402676487347,0.17411384229760235,0.5957652493281171
ENSG00000176871,WSB2,6.488639562725483,6.229937938386404,0.2587016243390794,0.17411384229760235,0.5957652493281171
ENSG00000235750,KIAA0040,8.527593224851474,8.322039164124371,0.2055540607271027,0.17411384229760235,0.5957652493281171
ENSG00000102543,CDADC1,2.596343333551378,2.4425887099605723,0.15375462359080583,0.17411384229760235,0.5957652493281171
ENSG00000147912,FBXO10,2.060413469738647,2.235092269239728,-0.174678799501081,0.17411384229760235,0.5957652493281171
ENSG00000060749,QSER1,3.1998341000719273,3.3339592225264547,-0.13412512245452746,0.17411384229760235,0.5957652493281171
ENSG00000269490,,-2.391116577448769,-2.0102616086689955,-0.38085496877977354,0.17411384229760235,0.5957652493281171
ENSG00000187866,FAM122A,4.6971010481390705,4.624777828741221,0.07232321939784914,0.17411384229760235,0.5957652493281171
ENSG00000181847,TIGIT,4.07502916285563,4.443473223044467,-0.36844406018883724,0.17411384229760235,0.5957652493281171
ENSG00000221988,PPT2,2.3662870535028473,2.4966404475555044,-0.1303533940526571,0.17411384229760235,0.5957652493281171
ENSG00000196372,ASB13,3.6533642818626513,3.836659644796166,-0.18329536293351456,0.17411384229760235,0.5957652493281171
ENSG00000165152,TMEM246,-5.204514029979344,-4.281490970570399,-0.923023059408945,0.17411384229760235,0.5957652493281171
ENSG00000132432,SEC61G,4.098681814940611,3.955738030809896,0.14294378413071485,0.17411384229760235,0.5957652493281171
ENSG00000182534,MXRA7,3.988642555649154,4.46078139418009,-0.4721388385309364,0.17411384229760235,0.5957652493281171
ENSG00000119514,GALNT12,1.5439101351099538,1.8507786087353024,-0.30686847362534864,0.17411384229760235,0.5957652493281171
ENSG00000158286,RNF207,-0.32614499316064866,0.07176781624033114,-0.3979128094009798,0.17411384229760235,0.5957652493281171
ENSG00000134827,TCN1,4.361521155943149,3.825070298725524,0.5364508572176248,0.17411384229760235,0.5957652493281171
ENSG00000105355,PLIN3,7.892525882275789,7.65048985947379,0.2420360228019991,0.17411384229760235,0.5957652493281171
ENSG00000163291,PAQR3,1.7366839157089,1.9490766385227396,-0.21239272281383959,0.17411384229760235,0.5957652493281171
ENSG00000163431,LMOD1,-3.7683164724671028,-3.080111504963223,-0.6882049675038799,0.17411384229760235,0.5957652493281171
ENSG00000044574,HSPA5,7.7874485536842855,7.943831771213539,-0.15638321752925322,0.17411384229760235,0.5957652493281171
ENSG00000105185,PDCD5,3.6734334820598797,3.8350586662422077,-0.16162518418232796,0.17411384229760235,0.5957652493281171
ENSG00000213088,ACKR1,1.1008659528963955,-0.2078639286153194,1.308729881511715,0.17411384229760235,0.5957652493281171
ENSG00000249258,RP11-468H14.2,-5.989064472312158,-5.021376054845245,-0.9676884174669134,0.17411384229760235,0.5957652493281171
ENSG00000266709,MGC12916,-0.32497835866609376,-0.05430662324889912,-0.27067173541719464,0.17411384229760235,0.5957652493281171
ENSG00000134852,CLOCK,3.006342220761547,3.182069293464806,-0.17572707270325916,0.17411384229760235,0.5957652493281171
ENSG00000160113,NR2F6,2.2688135063092085,2.4943290332419137,-0.22551552693270516,0.17411384229760235,0.5957652493281171
ENSG00000110344,UBE4A,6.46226324492166,6.335517426764287,0.12674581815737263,0.17411384229760235,0.5957652493281171
ENSG00000205126,ACCSL,-3.6145131492763674,-4.462003846913811,0.8474906976374439,0.17411384229760235,0.5957652493281171
ENSG00000129055,ANAPC13,5.140160853825066,4.954825151581894,0.18533570224317142,0.17411384229760235,0.5957652493281171
ENSG00000107874,CUEDC2,5.5239064575309476,5.389262395140476,0.13464406239047122,0.17411384229760235,0.5957652493281171
ENSG00000205765,C5orf51,5.047478879240027,4.9668452742969835,0.08063360494304384,0.17411384229760235,0.5957652493281171
ENSG00000131437,KIF3A,1.1408864469902262,1.4346844268416796,-0.2937979798514534,0.17411384229760235,0.5957652493281171
ENSG00000132286,TIMM10B,4.533829232029516,4.657734042878327,-0.12390481084881078,0.17411384229760235,0.5957652493281171
ENSG00000187792,ZNF70,0.46083042041490563,0.6778681067065865,-0.21703768629168085,0.17902677910625608,0.599988667959468
ENSG00000077713,SLC25A43,2.7156399102918987,2.7777988908571696,-0.062158980565270916,0.17902677910625608,0.599988667959468
ENSG00000137955,RABGGTB,3.0071692680313578,3.145630055869285,-0.13846078783792715,0.17902677910625608,0.599988667959468
ENSG00000162408,NOL9,4.043704932359838,4.226559823682206,-0.18285489132236776,0.17902677910625608,0.599988667959468
ENSG00000028203,VEZT,3.157663037750763,3.3223508816051712,-0.16468784385440838,0.17902677910625608,0.599988667959468
ENSG00000027075,PRKCH,6.2495902739917915,6.506918915641253,-0.2573286416494618,0.17902677910625608,0.599988667959468
ENSG00000198836,OPA1,4.439068451723148,4.5879740162005085,-0.14890556447736092,0.17902677910625608,0.599988667959468
ENSG00000258819,RP11-7F17.3,1.2116044230569474,0.6129797512007907,0.5986246718561566,0.17902677910625608,0.599988667959468
ENSG00000135363,LMO2,6.898478954587641,6.687678183552247,0.21080077103539363,0.17902677910625608,0.599988667959468
ENSG00000135486,HNRNPA1,8.031309921958508,8.121930833529474,-0.09062091157096575,0.17902677910625608,0.599988667959468
ENSG00000162236,STX5,6.4114282623106,6.310968340740164,0.10045992157043582,0.17902677910625608,0.599988667959468
ENSG00000136404,TM6SF1,4.966542320503776,4.7002381046780135,0.26630421582576247,0.17902677910625608,0.599988667959468
ENSG00000143194,MAEL,-3.6492330747049846,-4.441388933031383,0.7921558583263981,0.17902677910625608,0.599988667959468
ENSG00000185101,ANO9,3.505325035865269,3.8451451993231127,-0.3398201634578437,0.17902677910625608,0.599988667959468
ENSG00000093217,XYLB,-0.748525371441633,-0.5327220900568883,-0.2158032813847447,0.17902677910625608,0.599988667959468
ENSG00000135457,TFCP2,5.1206857882672026,5.208066044915964,-0.08738025664876137,0.17902677910625608,0.599988667959468
ENSG00000063046,EIF4B,8.177881706592553,8.283462958857791,-0.10558125226523885,0.17902677910625608,0.599988667959468
ENSG00000086015,MAST2,3.7915436564053517,3.9307574516619805,-0.1392137952566288,0.17902677910625608,0.599988667959468
ENSG00000143924,EML4,5.868223194957818,6.017712377974974,-0.14948918301715608,0.17902677910625608,0.599988667959468
ENSG00000071054,MAP4K4,7.595168020633593,7.404595728175683,0.19057229245790985,0.17902677910625608,0.599988667959468
ENSG00000187741,FANCA,4.539705995307041,4.295168812993298,0.244537182313743,0.17902677910625608,0.599988667959468
ENSG00000170954,ZNF415,-2.054698839333983,-1.5119686176717368,-0.542730221662246,0.17902677910625608,0.599988667959468
ENSG00000175779,C15orf53,-3.0095110126392575,-2.700597599604712,-0.30891341303454567,0.17902677910625608,0.599988667959468
ENSG00000263740,RN7SL4P,-4.429480880657703,-5.245519764456249,0.8160388837985462,0.17902677910625608,0.599988667959468
ENSG00000112679,DUSP22,6.607969722302712,6.517077043939781,0.09089267836293047,0.17902677910625608,0.599988667959468
ENSG00000025293,PHF20,5.351065530386882,5.460124742389332,-0.10905921200244961,0.17902677910625608,0.599988667959468
ENSG00000117090,SLAMF1,4.279731784855103,4.564791361283795,-0.28505957642869273,0.17902677910625608,0.599988667959468
ENSG00000141577,CEP131,3.064331208655137,3.2272472604201954,-0.16291605176505852,0.17902677910625608,0.599988667959468
ENSG00000185477,GPRIN3,4.676173176456557,4.883558614001365,-0.20738543754480787,0.17902677910625608,0.599988667959468
ENSG00000100316,RPL3,9.843688559624521,10.010456947308903,-0.16676838768438174,0.17902677910625608,0.599988667959468
ENSG00000065518,NDUFB4,5.803596642391283,5.662765235263438,0.1408314071278447,0.17902677910625608,0.599988667959468
ENSG00000189362,TMEM194B,2.381308279837953,2.554839927032042,-0.1735316471940891,0.17902677910625608,0.599988667959468
ENSG00000082074,FYB,8.360219316396789,8.071288853209147,0.2889304631876417,0.17902677910625608,0.599988667959468
ENSG00000128322,IGLL1,-1.9766424921081298,-2.5811861178977864,0.6045436257896566,0.17902677910625608,0.599988667959468
ENSG00000110660,SLC35F2,1.92133856475342,2.1207138459316375,-0.19937528117821746,0.17902677910625608,0.599988667959468
ENSG00000076650,GPATCH1,3.386544749744928,3.50476001541816,-0.11821526567323204,0.17902677910625608,0.599988667959468
ENSG00000121067,SPOP,6.047838856718873,5.990113952985476,0.05772490373339689,0.17902677910625608,0.599988667959468
ENSG00000146070,PLA2G7,1.75643910371523,2.1292738665693505,-0.3728347628541204,0.17902677910625608,0.599988667959468
ENSG00000171793,CTPS1,3.2569378131197513,3.444196535293733,-0.18725872217398187,0.17902677910625608,0.599988667959468
ENSG00000231256,C17orf105,-1.1658354101364574,-1.871631957959287,0.7057965478228296,0.17902677910625608,0.599988667959468
ENSG00000234663,AC104820.2,-1.9991487427603236,-1.5774945985576354,-0.4216541442026882,0.17902677910625608,0.599988667959468
ENSG00000212998,,-3.19673898467796,-3.854209437149504,0.6574704524715442,0.17902677910625608,0.599988667959468
ENSG00000259915,RP11-410E4.1,-3.709511614071155,-4.349871078902908,0.6403594648317528,0.17902677910625608,0.599988667959468
ENSG00000125247,TMTC4,1.910689398800793,2.0953915030323613,-0.1847021042315684,0.17902677910625608,0.599988667959468
ENSG00000108932,SLC16A6,4.546321853915763,4.354045184866894,0.19227666904886842,0.17902677910625608,0.599988667959468
ENSG00000129219,PLD2,4.471360055925113,4.615161394081453,-0.1438013381563401,0.17902677910625608,0.599988667959468
ENSG00000173809,TDRD12,-5.890224800221063,-4.512893075396278,-1.377331724824785,0.17902677910625608,0.599988667959468
ENSG00000112379,KIAA1244,-4.1105623172222385,-5.061707538075388,0.9511452208531495,0.17902677910625608,0.599988667959468
ENSG00000141448,GATA6,-3.7972414492683897,-3.0875367695625475,-0.7097046797058422,0.17902677910625608,0.599988667959468
ENSG00000130726,TRIM28,7.492393154348166,7.636273852284688,-0.14388069793652214,0.17902677910625608,0.599988667959468
ENSG00000100311,PDGFB,1.038789378611217,1.4409707788034911,-0.4021814001922741,0.17902677910625608,0.599988667959468
ENSG00000165861,ZFYVE1,5.442933395128535,5.3233810829506165,0.11955231217791873,0.17902677910625608,0.599988667959468
ENSG00000152726,,-0.5553240985275268,0.3595093169877647,-0.9148334155152915,0.17902677910625608,0.599988667959468
ENSG00000225484,RP11-773D16.1,1.8894713532826717,1.8438055345860134,0.04566581869665831,0.17902677910625608,0.599988667959468
ENSG00000036565,SLC18A1,-2.72898380745373,-2.1156575261661006,-0.6133262812876294,0.17902677910625608,0.599988667959468
ENSG00000245017,RP11-181C3.1,-2.5199756113668874,-2.3083874957507216,-0.21158811561616586,0.17902677910625608,0.599988667959468
ENSG00000173599,PC,1.8515237546687868,2.089810268607792,-0.23828651393900513,0.17902677910625608,0.599988667959468
ENSG00000036549,ZZZ3,3.0230040504209255,3.2481493439617677,-0.22514529354084223,0.17902677910625608,0.599988667959468
ENSG00000162959,MEMO1,3.9558126695960296,3.8506403489743235,0.10517232062170612,0.17902677910625608,0.599988667959468
ENSG00000059145,UNKL,5.669224510921825,5.511378413078318,0.15784609784350678,0.17902677910625608,0.599988667959468
ENSG00000115318,LOXL3,4.165522047408394,3.9176565153423475,0.24786553206604633,0.17902677910625608,0.599988667959468
ENSG00000103335,PIEZO1,6.627013080884677,6.8075653589220115,-0.1805522780373341,0.17902677910625608,0.599988667959468
ENSG00000183347,GBP6,3.289750800904783,2.5371791814554037,0.7525716194493794,0.17902677910625608,0.599988667959468
ENSG00000139428,MMAB,2.3687880937071344,2.581959058645788,-0.21317096493865373,0.17902677910625608,0.599988667959468
ENSG00000222009,BTBD19,0.18005596973258273,-0.09887613410842049,0.2789321038410032,0.17902677910625608,0.599988667959468
ENSG00000070182,SPTB,5.07158285609555,4.7846154618528915,0.2869673942426587,0.17902677910625608,0.599988667959468
ENSG00000121964,GTDC1,4.239011386145727,4.098183475359264,0.14082791078646295,0.17902677910625608,0.599988667959468
ENSG00000182318,ZSCAN22,2.3590493901717244,2.4563561119005093,-0.09730672172878485,0.17902677910625608,0.599988667959468
ENSG00000011465,DCN,-5.221392794510528,-4.320537640362241,-0.900855154148287,0.17902677910625608,0.599988667959468
ENSG00000181638,ZFP41,1.9804519223028854,2.1791894516686736,-0.19873752936578826,0.17902677910625608,0.599988667959468
ENSG00000197019,SERTAD1,5.097174664873063,4.881895892347991,0.215278772525072,0.17902677910625608,0.599988667959468
ENSG00000164106,SCRG1,-2.717915414214058,-3.215389461871473,0.4974740476574153,0.17902677910625608,0.599988667959468
ENSG00000114861,FOXP1,5.517000742200415,5.702280752061855,-0.18528000986143933,0.17902677910625608,0.599988667959468
ENSG00000105672,ETV2,-0.24290546733730398,-0.4291710710243365,0.18626560368703252,0.17902677910625608,0.599988667959468
ENSG00000165025,SYK,8.532707136067758,8.412512237356495,0.12019489871126332,0.17902677910625608,0.599988667959468
ENSG00000254087,LYN,9.897037705404975,9.685447394265635,0.21159031113933935,0.17902677910625608,0.599988667959468
ENSG00000164663,USP49,3.6751747434979953,3.5500338633785407,0.12514088011945468,0.17902677910625608,0.599988667959468
ENSG00000183479,TREX2,-0.3476035704443398,0.011517793161667778,-0.3591213636060076,0.17902677910625608,0.599988667959468
ENSG00000196659,TTC30B,1.3114062143026692,1.5275093975998328,-0.2161031832971636,0.17902677910625608,0.599988667959468
ENSG00000272796,RP1-74M1.3,-3.9047148147683397,-3.5217515396182053,-0.3829632751501344,0.17902677910625608,0.599988667959468
ENSG00000163565,IFI16,9.107206557816191,8.868887813938908,0.2383187438772829,0.17902677910625608,0.599988667959468
ENSG00000163803,PLB1,5.676154134492492,5.320791589381684,0.35536254511080845,0.17902677910625608,0.599988667959468
ENSG00000196363,WDR5,4.9456649477386625,5.038707704283896,-0.0930427565452332,0.17902677910625608,0.599988667959468
ENSG00000132185,FCRLA,3.1097184092228516,3.581660279667033,-0.47194187044418134,0.17902677910625608,0.599988667959468
ENSG00000267167,RP11-687F6.1,-4.055535179329341,-3.5379994518908515,-0.5175357274384891,0.17902677910625608,0.599988667959468
ENSG00000164741,DLC1,-1.43932880187905,-1.0636612084479946,-0.3756675934310554,0.17902677910625608,0.599988667959468
ENSG00000197249,SERPINA1,11.524021913608271,11.280211607227574,0.24381030638069667,0.17902677910625608,0.599988667959468
ENSG00000141252,VPS53,5.289396977101674,5.439536240971696,-0.15013926387002208,0.17902677910625608,0.599988667959468
ENSG00000100211,CBY1,2.248353814610956,2.3782533344202017,-0.12989951980924586,0.17902677910625608,0.599988667959468
ENSG00000068366,ACSL4,6.8451310336890865,6.530500851559979,0.31463018212910754,0.17902677910625608,0.599988667959468
ENSG00000196943,NOP9,5.161905658816629,5.244075365303027,-0.08216970648639865,0.17902677910625608,0.599988667959468
ENSG00000160124,CCDC58,-0.8962883550591229,-0.534631149870585,-0.36165720518853783,0.17902677910625608,0.599988667959468
ENSG00000068305,MEF2A,6.120163294811166,5.900720672848307,0.2194426219628598,0.17902677910625608,0.599988667959468
ENSG00000249115,HAUS5,3.2824932195346888,3.508992995466914,-0.22649977593222514,0.17902677910625608,0.599988667959468
ENSG00000154451,GBP5,10.829342880401981,10.303558933044357,0.525783947357624,0.17902677910625608,0.599988667959468
ENSG00000138036,DYNC2LI1,-1.247816413428356,-0.8546394451559255,-0.39317696827243054,0.17902677910625608,0.599988667959468
ENSG00000153933,DGKE,2.906719034670741,3.15565460524829,-0.24893557057754867,0.17902677910625608,0.599988667959468
ENSG00000177409,SAMD9L,8.366081421831764,8.04730745103162,0.31877397080014447,0.17902677910625608,0.599988667959468
ENSG00000110324,IL10RA,8.440164594281313,8.57231978174184,-0.13215518746052624,0.17902677910625608,0.599988667959468
ENSG00000154822,PLCL2,6.357111768131835,6.238048967988283,0.11906280014355186,0.18403725966627763,0.6016703040760042
ENSG00000177989,ODF3B,6.634539853592175,6.309364912543407,0.3251749410487683,0.18403725966627763,0.6016703040760042
ENSG00000177868,CCDC23,3.4505954312964624,3.280479222029106,0.1701162092673565,0.18403725966627763,0.6016703040760042
ENSG00000153982,GDPD1,-0.22213695973917763,0.049560844452196835,-0.27169780419137446,0.18403725966627763,0.6016703040760042
ENSG00000163608,C3orf17,4.887810850129496,5.003047159787873,-0.1152363096583775,0.18403725966627763,0.6016703040760042
ENSG00000104888,SLC17A7,-4.164047390762451,-3.7860689857608096,-0.37797840500164126,0.18403725966627763,0.6016703040760042
ENSG00000001084,GCLC,3.6062568199162186,3.7637877468814285,-0.15753092696520987,0.18403725966627763,0.6016703040760042
ENSG00000188859,FAM78B,-3.883123833334321,-3.6795004977315977,-0.20362333560272328,0.18403725966627763,0.6016703040760042
ENSG00000164509,IL31RA,-0.0666811235886814,-0.7303819552080167,0.6637008316193354,0.18403725966627763,0.6016703040760042
ENSG00000163520,FBLN2,-0.275432458784569,0.2545225543470802,-0.5299550131316493,0.18403725966627763,0.6016703040760042
ENSG00000188827,SLX4,3.8816602412941954,4.004416411424474,-0.12275617013027862,0.18403725966627763,0.6016703040760042
ENSG00000104731,KLHDC4,3.9606591026321394,4.20237766860615,-0.24171856597401087,0.18403725966627763,0.6016703040760042
ENSG00000125356,NDUFA1,4.110069783605316,3.7918135209374633,0.3182562626678527,0.18403725966627763,0.6016703040760042
ENSG00000196313,POM121,5.297336914128367,5.428493913742139,-0.13115699961377203,0.18403725966627763,0.6016703040760042
ENSG00000145736,GTF2H2,-0.5799317895313388,0.13076843164462032,-0.7107002211759592,0.18403725966627763,0.6016703040760042
ENSG00000164048,ZNF589,4.522419982367138,4.800426895538884,-0.27800691317174575,0.18403725966627763,0.6016703040760042
ENSG00000145431,PDGFC,0.551076499200497,0.8552879185063148,-0.30421141930581785,0.18403725966627763,0.6016703040760042
ENSG00000165309,ARMC3,-2.2340383950829428,-2.750182644932192,0.5161442498492494,0.18403725966627763,0.6016703040760042
ENSG00000115295,CLIP4,3.90966488842547,4.0691571730162,-0.15949228459073028,0.18403725966627763,0.6016703040760042
ENSG00000105618,PRPF31,5.411185521841121,5.5269427121988866,-0.11575719035776544,0.18403725966627763,0.6016703040760042
ENSG00000272849,RP11-347I19.8,1.1208748802503123,1.3412740059781778,-0.22039912572786546,0.18403725966627763,0.6016703040760042
ENSG00000103249,CLCN7,6.796066226654162,6.952216286685744,-0.1561500600315826,0.18403725966627763,0.6016703040760042
ENSG00000124588,NQO2,6.356984213890212,6.045688392711876,0.3112958211783363,0.18403725966627763,0.6016703040760042
ENSG00000197417,SHPK,3.02182753260816,3.146134207917236,-0.12430667530907602,0.18403725966627763,0.6016703040760042
ENSG00000132824,SERINC3,7.385547111003706,7.2839331185350975,0.10161399246860814,0.18403725966627763,0.6016703040760042
ENSG00000144868,TMEM108,-2.8517760230958986,-3.320599435991575,0.4688234128956763,0.18403725966627763,0.6016703040760042
ENSG00000103653,CSK,9.33361612384141,9.19992584211976,0.1336902817216501,0.18403725966627763,0.6016703040760042
ENSG00000103742,IGDCC4,-2.2288587760365055,-2.6479341219349335,0.419075345898428,0.18403725966627763,0.6016703040760042
ENSG00000039650,PNKP,5.49492545068254,5.394088755323747,0.10083669535879292,0.18403725966627763,0.6016703040760042
ENSG00000197037,ZSCAN25,4.159486310284323,4.054480473118818,0.10500583716550516,0.18403725966627763,0.6016703040760042
ENSG00000189046,ALKBH2,1.8238185622586458,2.0605609809618453,-0.23674241870319945,0.18403725966627763,0.6016703040760042
ENSG00000055211,GINM1,4.661546383197812,4.530443160911758,0.13110322228605398,0.18403725966627763,0.6016703040760042
ENSG00000116191,RALGPS2,3.567055554344275,3.840871977879606,-0.2738164235353313,0.18403725966627763,0.6016703040760042
ENSG00000124103,FAM209A,1.031412892638228,0.8947240704189972,0.13668882221923084,0.18403725966627763,0.6016703040760042
ENSG00000143228,NUF2,-1.3934868470781738,-1.035596646369557,-0.3578902007086169,0.18403725966627763,0.6016703040760042
ENSG00000116288,PARK7,6.350866539059198,6.218117463542424,0.13274907551677373,0.18403725966627763,0.6016703040760042
ENSG00000241106,HLA-DOB,2.9929466809986525,3.282806993931059,-0.28986031293240666,0.18403725966627763,0.6016703040760042
ENSG00000106477,CEP41,2.8067481150233387,2.7211034604084863,0.08564465461485238,0.18403725966627763,0.6016703040760042
ENSG00000023516,AKAP11,4.049888325413129,4.258778375797568,-0.20889005038443909,0.18403725966627763,0.6016703040760042
ENSG00000246705,H2AFJ,5.083898673566397,4.949637267878208,0.13426140568818923,0.18403725966627763,0.6016703040760042
ENSG00000100425,BRD1,4.994620591947041,5.135914132487626,-0.14129354054058485,0.18403725966627763,0.6016703040760042
ENSG00000169248,CXCL11,-4.62883583806591,-3.650711382946877,-0.9781244551190325,0.18403725966627763,0.6016703040760042
ENSG00000168237,GLYCTK,4.388081617896701,4.285039255559902,0.1030423623367982,0.18403725966627763,0.6016703040760042
ENSG00000168385,SEPT2,7.220324042711309,7.291509941945233,-0.07118589923392449,0.18403725966627763,0.6016703040760042
ENSG00000241258,CRCP,4.951545492527408,4.883915390733655,0.0676301017937524,0.18403725966627763,0.6016703040760042
ENSG00000068024,HDAC4,6.711677460359425,6.491287383029946,0.2203900773294789,0.18403725966627763,0.6016703040760042
ENSG00000117228,GBP1,9.492833688406913,8.983042542247023,0.5097911461598894,0.18403725966627763,0.6016703040760042
ENSG00000187231,SESTD1,4.955160812135088,4.735911150429308,0.21924966170578042,0.18403725966627763,0.6016703040760042
ENSG00000102100,SLC35A2,4.62933941726751,4.556425678188133,0.07291373907937704,0.18403725966627763,0.6016703040760042
ENSG00000143499,SMYD2,3.176532607289855,3.3255464006497,-0.149013793359845,0.18403725966627763,0.6016703040760042
ENSG00000143458,GABPB2,3.8323569265033717,3.989260293966193,-0.1569033674628213,0.18403725966627763,0.6016703040760042
ENSG00000187446,CHP1,7.043113496750408,6.919845135033177,0.12326836171723077,0.18403725966627763,0.6016703040760042
ENSG00000240823,RN7SL23P,-2.677806999083919,-3.083459169447169,0.4056521703632501,0.18403725966627763,0.6016703040760042
ENSG00000214078,CPNE1,7.7409202486927375,7.568320908232921,0.17259934045981673,0.18403725966627763,0.6016703040760042
ENSG00000217128,FNIP1,5.874735965583525,5.672344024007734,0.2023919415757911,0.18403725966627763,0.6016703040760042
ENSG00000162636,FAM102B,3.970842436133767,4.115047525421022,-0.14420508928725484,0.18403725966627763,0.6016703040760042
ENSG00000124172,ATP5E,6.976243528664872,6.720906297742654,0.25533723092221816,0.18403725966627763,0.6016703040760042
ENSG00000166821,PEX11A,0.5740617303003147,0.7002913280660658,-0.12622959776575104,0.18403725966627763,0.6016703040760042
ENSG00000143622,RIT1,6.102228908613371,5.903082194780202,0.1991467138331693,0.18403725966627763,0.6016703040760042
ENSG00000260032,LINC00657,6.442589730831188,6.593203780629549,-0.15061404979836102,0.18403725966627763,0.6016703040760042
ENSG00000131373,HACL1,3.2702945078624586,3.402363655396295,-0.13206914753383625,0.18403725966627763,0.6016703040760042
ENSG00000148400,NOTCH1,8.143975469191975,7.969211109017903,0.1747643601740725,0.18403725966627763,0.6016703040760042
ENSG00000166411,IDH3A,3.190074753559599,3.277056627870815,-0.08698187431121607,0.18403725966627763,0.6016703040760042
ENSG00000144115,THNSL2,-0.7049883556299094,0.49698222414513826,-1.2019705797750477,0.18403725966627763,0.6016703040760042
ENSG00000100304,TTLL12,5.208183161355346,5.313294920527091,-0.10511175917174498,0.18403725966627763,0.6016703040760042
ENSG00000272444,RP11-1017G21.6,-1.5891033708550744,-2.0275981532904783,0.43849478243540396,0.18403725966627763,0.6016703040760042
ENSG00000091428,RAPGEF4,-3.316039772570902,-3.9854001429219292,0.6693603703510274,0.18403725966627763,0.6016703040760042
ENSG00000122378,FAM213A,1.156987970421073,1.337251055061849,-0.180263084640776,0.18403725966627763,0.6016703040760042
ENSG00000108474,PIGL,0.849140188667647,1.1440671514949678,-0.2949269628273209,0.18403725966627763,0.6016703040760042
ENSG00000108528,SLC25A11,6.351869305143516,6.245837400270625,0.10603190487289105,0.18403725966627763,0.6016703040760042
ENSG00000203485,INF2,5.318562498029921,5.573388108960118,-0.2548256109301965,0.18403725966627763,0.6016703040760042
ENSG00000203630,,-3.415934276420014,-3.1507009999436413,-0.26523327647637274,0.18403725966627763,0.6016703040760042
ENSG00000090615,GOLGA3,5.405345013858337,5.522478672341843,-0.11713365848350588,0.18403725966627763,0.6016703040760042
ENSG00000089009,RPL6,7.537687968352429,7.725556268353852,-0.18786830000142274,0.18403725966627763,0.6016703040760042
ENSG00000174996,KLC2,3.6099199036343115,3.8193727313761228,-0.2094528277418113,0.18403725966627763,0.6016703040760042
